Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District Of Columbia,Florida,Georgia (State),Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA_Ave_Temp
1999/9,23.538,5.278,22.71,22.516,21.42,13.074,18.727,20.502,19.83,26.551,23.506,24.045,11.993,19,19.434,17.035,19.111,20.574,24.798,16.692,20,17.897,15.931,13.905,23.831,19.732,11.133,16.197,17.197,16.665,19.607,18.346,17.442,20.921,12.459,18.851,21.915,14.537,17.87,18.725,22.864,14.517,21.211,24.656,15.223,16.509,19.571,13.732,18.201,14.883,10.895,18.348 
1999/10,17.925,-6.197,17.701,16.86,17.456,8.707,10.86,13.106,12.211,23.456,18.424,23.615,7.435,12.818,12.439,11.054,13.776,14.009,19.739,5.957,12.808,9.044,8.506,7.051,18.286,14.201,7.085,10.845,12.068,6.739,11.68,12.795,8.654,15.163,6.444,11.711,16.782,9.901,10.139,10.831,17.573,8.998,14.823,18.875,10.73,6.624,13.046,7.979,11.658,8.154,7.355,12.116 
1999/11,13.983,-15.347,12.573,13.491,11.762,5.037,8.387,10.509,10.155,19.683,14.769,23.03,3.343,9.485,9.162,7.424,10.483,11.022,15.795,3.423,10.598,7.01,5.636,3.381,14.379,11.427,4.069,7.528,6.865,4.649,9.073,8.811,6.178,12.936,3.266,8.172,13.728,6.356,7.568,8.392,14.733,6.051,11.909,15.488,5.731,4.565,11.149,5.067,9.085,4.775,4.07,8.839 
1999/12,8.662,-21.881,5.294,6.833,7.354,-2.657,2.186,4.551,3.366,15.995,9.309,21.933,-4.17,0.692,0.878,-2.181,2.725,3.737,10.918,-3.522,4.086,0.067,-2.183,-5.659,9.037,2.825,-1.591,0.275,-0.077,-2.694,2.803,1.185,-1.355,6.778,-4.116,0.821,6.164,1.264,0.56,2.203,8.824,-1.449,5.382,9.213,-2.232,-3.135,4.611,1.059,2.274,-4.682,-3.556,2.093 
2000/1,8.274,-20.109,7.305,5.568,7.667,-2.088,-3.029,0.345,-0.097,15.41,8.365,20.747,-4.392,-2.35,-2.633,-5.23,0.845,0.983,11.64,-9.574,0.538,-5.273,-6.478,-11.688,8.955,0.568,-5.741,-2.024,1.347,-8.541,-1.54,3.702,-6.549,4.152,-10.753,-2.96,4.861,0.236,-3.313,-2.996,6.97,-5.902,3.313,10.241,-0.685,-8.898,1.458,-1.165,-0.968,-8.945,-4.29,-0.289 
2000/2,11.476,-11.213,9.09,9.757,8.692,0.875,0.053,3.458,3.38,16.542,11.318,21.433,-0.814,3.136,2.857,0.695,5.084,6.186,14.573,-7.282,4.004,-1.806,-2.604,-4.87,12.148,5.576,-2.963,1.719,3.447,-5.067,1.519,6.546,-3.038,7.866,-5.208,2.253,9.112,3.046,0.147,0.084,10.23,-1.024,7.517,13.775,1.695,-5.508,5.553,1.501,3.965,-3.355,-1.31,3.417 
2000/3,15.244,-10.425,10.476,13.056,10.534,2.447,5.286,8.648,9.113,20.266,15.53,21.57,1.081,8.104,7.909,6.494,8.109,10.212,17.895,0.481,9.129,4.306,3.975,2.556,15.867,9.253,2.027,5.687,5.226,2.045,7.445,7.895,3.784,12.329,2.063,7.434,11.874,4.056,6.209,5.266,14.821,4.226,11.561,16.323,3.602,1.751,10.208,4,8.147,3.817,1.015,7.646 
2000/4,16.032,-5.627,16.678,15.3,14.629,7.888,7.551,10.705,11.591,20.41,16.372,21.112,7.208,11.032,10.645,10.024,12.266,12.505,18.528,3.963,11.556,6.91,5.84,5.698,16.747,12.636,6.339,9.417,11.059,5.159,9.731,13.295,6.344,14.144,5.601,10.05,15.083,9.041,8.827,7.517,16.126,7.485,13.223,19.045,10.351,4.784,12.555,8.724,10.815,6.315,5.927,10.689 
2000/5,23.743,1.356,21.944,22.015,17.993,13.437,14.035,17.509,18.559,25.425,23.827,22.772,10.249,18.72,18.579,17.812,19.577,20.064,25.146,10.013,18.388,13.352,13.768,13.952,24.116,20.068,11.122,16.827,15.069,11.973,16.672,19.233,14.118,21.13,13.397,17.801,21.978,11.058,16.101,13.894,23.446,14.98,20.841,25.125,14.88,12.091,19.462,10.888,17.928,14.486,10.958,17.096 
2000/6,25.838,10.658,25.606,24.331,22.485,17.288,18.732,22.214,22.689,27.118,26.052,23.771,14.783,21.704,22.072,20.592,22.75,23.441,26.851,15.348,22.547,18.105,17.478,16.681,26.159,22.348,14.67,20.207,20.26,16.88,21.166,21.794,18.109,24.353,16.2,21.68,23.895,15.804,20.233,18.664,26.213,18.427,23.861,26.157,19.281,16.616,23.195,14.963,21.747,17.485,14.827,20.673 
2000/7,28.149,11.046,27.692,27.088,23.143,21.021,20.054,22.508,22.477,28.1,27.622,24.521,19.002,23.447,22.947,23.138,26.609,24.191,28.778,17.424,22.467,19.22,19.131,20.592,28.439,25.083,20.371,24.476,22.663,18.071,21.56,24.048,19.041,24.643,21.355,21.813,27.755,18.151,20.134,20.009,27.076,23.273,25.328,29.209,22.981,17.888,23.036,17.559,21.409,20.132,20.241,22.669 
2000/8,27.783,8.411,26.559,29.199,23.915,20.699,20.385,22.817,22.808,27.945,26.862,24.801,18.803,24.232,23.04,23.491,28.716,24.329,29.405,17.54,22.802,19.277,19.315,20.133,29.067,26.996,19.512,25.026,22.526,18.022,21.741,23.293,19.38,24.402,20.749,21.67,30.245,18.377,20.392,20.306,26.44,23.409,25.498,29.292,22.378,17.938,23.048,17.395,21.55,20.191,19.866,22.784 
2000/9,23.761,3.368,23.978,23.587,20.662,15.254,16.963,19.139,18.748,26.882,23.197,24.521,11.873,19.539,18.771,18.73,22.227,20.063,25.759,12.898,19.047,15.56,14.998,14.078,24.714,21.164,12.619,18.571,16.843,13.835,18.048,20.313,15.281,21.122,14.41,17.984,24.65,13.846,16.637,16.922,22.953,17.227,21.191,25.902,16.356,13.641,19.346,13.311,17.973,15.05,12.602,18.355 
2000/10,18.454,-4.978,15.569,17.997,14.544,8.387,11.226,13.875,13.848,22.302,18.03,24.42,6.162,14.723,14.458,13.043,15.305,15.597,20.187,7.118,14.112,9.727,10.781,9.108,19.044,15.925,6.387,11.72,9.826,7.934,12.514,12.198,9.727,15.77,8.147,13.497,17.92,8.491,11.558,11.176,17.568,10.303,16.364,19.403,9.078,7.902,14.45,8.048,13.236,10.682,6.301,12.729 
2000/11,11.958,-9.651,6.513,8.541,7.922,-2.815,5.875,7.287,6.274,18.495,12.615,23.427,-3.946,4.301,5.066,0.542,2.87,7.059,13.378,2.342,6.715,4.282,3.013,-1.742,11.845,4.634,-5.194,-1.85,0.878,2.407,6.024,2.947,3.047,9.19,-5.496,4.812,6.663,1.265,4.029,5.906,11.716,-3.686,8.428,10.733,-1.476,2.05,6.864,0.599,5.087,0.769,-6.123,4.439 
2000/12,4.224,-12.457,6.713,-0.088,8.046,-3.935,-2.159,-0.334,-2.057,14.529,5.258,22.203,-5.141,-7.593,-6.72,-11.615,-4.235,-2.876,6.819,-7.744,-1.145,-4.219,-8.259,-15.975,4.051,-5.89,-9.119,-7.44,1.026,-7.226,-1.962,1.645,-6.389,2.098,-16.094,-5.53,-0.325,0.765,-4.856,-2.113,4.315,-11.564,-0.709,5.651,-1.307,-7.866,-0.732,-1.504,-3.296,-12.343,-6.959,-2.401 
2001/1,5.358,-11.987,4.356,2.883,5.767,-4.38,-2.293,0.401,-0.419,12.435,6.688,22.138,-5.941,-3.134,-2.579,-5.708,-0.568,-0.057,7.836,-9.577,0.394,-4.461,-4.288,-8.631,5.42,-1.432,-4.199,-2.592,-1.716,-7.523,-1.328,-0.156,-4.885,4.339,-8.209,-2.32,2.323,0.123,-2.872,-2.337,6.681,-5.044,1.463,6.529,-3.567,-7.612,1.558,-0.321,-1.075,-6.7,-5.805,-0.726 
2001/2,11.583,-11.634,6.709,7.693,6.426,-2.47,-0.717,3.14,3.172,18.934,12.429,21.269,-4.501,-0.522,0.977,-7.283,-0.815,5.101,13.955,-8.553,3.688,-2.841,-5.161,-13.658,11.781,1.157,-8.686,-5.575,-0.025,-6.273,1.223,4.157,-3.527,8.269,-14.559,1.317,5.281,0.763,-0.046,-0.768,11.178,-10.608,7.013,10.999,-0.823,-6.591,5.398,-0.094,3.471,-9.129,-6.44,1.094 
2001/3,11.185,-13.131,11.246,9.109,11.841,2.151,1.368,4.709,4.638,18.362,12.555,21.23,2.223,3.053,3.192,-0.445,5.126,5.517,13.402,-3.916,4.869,-0.234,-1.196,-4.051,11.429,4.691,1.047,2.077,6.793,-2.712,3.201,7.127,-1.504,8.761,-2.599,2.603,8.487,5.512,1.16,1.394,11.777,-0.832,7.175,11.901,5.009,-3.224,5.938,4.595,3.284,-1.975,0.526,4.401 
2001/4,18.517,-4.892,14.242,18.709,11.43,7.551,8.237,11.618,12.612,21.453,18.261,21.531,4.294,14.388,13.955,11.826,14.657,15.769,21.267,3.457,12.522,7.262,7.79,6.396,19.743,15.978,5.183,10.431,7.792,5.131,10.708,12.572,7.401,15.772,6.065,12.415,17.848,5.819,9.979,8.145,17.855,8.106,16.493,19.934,8.042,4.997,14.094,6.544,12.872,8.471,5.13,11.497 
2001/5,21.985,0.075,21.73,21.439,20.516,12.284,14.564,17.067,17.412,24.176,22.111,22.377,11.507,18.487,18.406,16.764,18.778,19.511,23.921,12.475,17.209,14.178,14.054,13.891,22.688,19.377,12.239,15.878,16.87,13.364,16.509,17.68,14.518,19.651,13.795,17.082,21.174,13.086,15.475,14.488,21.996,14.856,19.857,23.597,14.992,13.335,17.921,12.058,16.743,14.355,10.992,16.853 
2001/6,24.904,10.352,25.436,24.545,21.982,17.776,20.032,22.673,22.812,27.023,25.24,23.527,14.048,21.48,21.402,20.974,23.212,22.326,26.107,17.311,22.59,19.424,18.011,18.547,25.348,22.629,14.883,20.768,19.75,18.475,21.738,22.323,18.992,23.95,17.533,20.954,25.508,13.881,20.083,20.006,25.505,19.402,22.71,27.381,19.153,18.179,22.631,13.391,20.748,18.426,15.641,20.818 
2001/7,27.066,11.184,26.844,28.114,23.518,21.305,20.146,22.482,22.839,27.656,26.792,24.467,18.482,24.897,24.033,24.702,28.769,24.89,28.409,17.873,22.644,19.401,20.334,21.556,27.858,26.653,19.715,25.505,22.406,18.474,21.716,24.347,19.688,24.213,21.726,22.89,30.336,18.031,20.736,20.071,26.284,24.119,25.441,29.721,22.33,18.335,22.856,17.532,21.69,21.439,20.472,23.000 
2001/8,26.443,10.095,26.421,27.541,24.423,19.482,22.838,24.814,24.933,27.844,26.765,25.031,19.866,24.313,24.047,23.34,26.63,25.177,27.886,19.579,24.702,21.935,21.205,21.138,27.162,25.749,20.663,23.852,23.571,20.713,24.125,22.397,21.99,25.341,21.74,23.421,28.692,19.57,22.795,22.774,27.104,23.505,25.351,28.508,22.131,20.626,24.48,18.76,23.222,21.373,19.923,23.451 
2001/9,22.766,5.575,24.407,22.009,21.736,15.73,17.659,19.185,18.863,25.852,22.865,24.836,14.904,18.455,18.28,16.977,20.428,19.589,24.547,14.562,18.999,16.483,14.759,14.391,23.429,19.639,14.989,18.054,18.7,15.044,18.274,19.573,15.998,20.343,15.108,17.494,22.292,15.778,16.558,17.638,22.376,17.198,20.239,24.128,18.14,14.903,18.918,15.186,17.44,14.495,14.699,18.441 
2001/10,16.343,-6.577,18.04,15.539,17.42,8.633,12.182,13.992,13.333,22.67,17.009,24.091,6.564,12.411,12.513,10.621,13.636,13.627,18.458,8.543,13.651,10.803,9.149,7.027,16.798,13.552,5.977,10.712,12.457,9.007,12.924,13.768,10.542,14.682,5.954,12.312,16.132,9.371,11.363,12.141,16.68,8.82,13.837,18.679,10.896,9.029,13.307,7.578,11.805,8.249,6.226,12.205 
2001/11,15.372,-14.045,11.452,13.063,11.01,3.147,8.516,10.672,10.369,20.808,16.103,23.698,1.925,10.343,9.917,9.298,9.782,11.151,17.067,3.381,10.783,6.596,7.081,5.06,15.424,11.104,2.603,6.84,5.197,4.213,9.358,7.662,6.628,13.218,3.053,9.276,12.673,4.695,8.194,8.469,15.684,5.253,12.014,15.033,3.845,4.211,11.134,4.438,9.368,6.823,1.588,8.834 
2001/12,10.611,-19.749,4.21,7.446,5.986,-3.494,4.036,6.423,5.359,18.672,11.932,22.576,-6.219,2.498,3.04,-0.301,2.793,5.623,12.646,-1.537,6.141,1.805,0.554,-5.142,10.867,3.83,-5.442,-0.907,-1.257,-0.64,4.833,1.448,1.233,9.252,-7.631,3.348,6.181,-0.037,2.86,3.996,11.615,-3.738,7.025,9.547,-4.277,-0.777,6.659,-0.259,4.724,-2.012,-5.77,2.953 
2002/1,8.629,-15.633,5.379,5.968,5.817,-4.019,1.71,4.028,3.603,15.903,9.427,21.788,-5.633,1.115,1.521,-1.549,1.097,3.477,11.155,-5.858,4.144,-0.285,-2.025,-7.498,9.105,1.918,-5.342,-1.381,-1.096,-3.176,2.535,2.204,-1.118,6.403,-8.303,1.357,4.773,-0.01,0.904,1.69,8.767,-4.128,4.74,9.232,-3.792,-3.39,4.434,0.155,2.216,-3.95,-6.315,1.582 
2002/2,8.121,-15.305,7.771,5.856,9.272,-2.917,1.64,4.672,4.184,15.978,9.498,20.649,-4.87,1.621,1.991,-1.061,2.193,4.009,10.024,-6.166,4.641,-0.454,-2.226,-4.556,8.319,2.94,-3.308,-0.071,1.705,-3.915,3.303,2.858,-1.172,7.181,-4.275,1.914,5.244,2.035,1.325,1.584,9.285,-1.357,4.936,8.458,-1.93,-4.132,4.988,1.114,2.863,-2.842,-4.822,2.290 
2002/3,13.154,-10.872,10.053,9.268,9.664,-0.175,3.895,7.552,7.194,19.826,14.412,21.189,-1.314,3.253,3.878,-0.337,4.039,7.591,14.956,-2.535,7.597,2.294,-2.259,-6.84,13.228,4.931,-6.82,-1.119,3.762,-0.455,6.016,6.721,1.223,10.943,-8.419,4.313,8.311,3.104,3.819,3.873,13.905,-5.095,9.178,13.059,2.044,-0.8,8.338,2.065,6.177,-3.66,-3.722,4.518 
2002/4,19.522,-6.725,16.718,17.836,13.59,8.421,9.742,13.32,13.708,23.44,20.386,22.187,5.068,12.17,12.35,9.943,13.667,15.112,21.196,4.453,13.766,8.794,6.36,4.81,19.75,14.245,3.256,10.11,9.978,6.838,12.143,14.316,8.217,17.298,3.773,11.764,16.744,7.497,10.478,9.675,19.982,7.208,16.297,20.652,9.61,6.626,14.857,7.155,12.816,6.419,4.567,11.806 
2002/5,21.777,4.814,19.686,19.988,16.644,11.91,12.821,16.526,16.956,25.21,21.945,23.18,9.297,15.476,15.38,14.544,17.189,17.4,23.659,9.619,16.91,12.28,10.04,10.274,22.251,16.951,8.933,13.872,13.564,10.849,15.271,17.414,11.509,19.1,9.861,14.467,19.852,10.415,13.519,12.803,21.059,11.895,18.364,23.594,13.267,10.558,17.419,10.186,15.286,10.974,9.005,15.211 
2002/6,25.703,9.904,26.273,25.201,21.841,19.534,18.456,22.151,23.172,26.729,25.808,24.101,14.893,23.657,23.505,23.224,25.492,24.217,26.526,14.751,22.909,17.674,18.591,19.686,26.052,24.404,15.581,23.745,20.152,16.543,21.335,23.521,18.64,24.44,19.197,22.526,25.752,15.645,20.65,18.302,25.931,21.813,24.289,27.263,20.085,16.56,23.408,15.511,21.959,19.487,16.5,21.437 
2002/7,27.441,11.891,28.216,27.402,25.204,21.764,22.553,25.256,25.759,27.815,27.609,24.52,20.432,26.164,25.871,25.542,27.645,26.369,28.334,18.749,25.51,21.591,22.563,22.652,27.872,26.785,21.067,26.353,24.81,20.259,24.55,23.628,21.993,26.481,22.829,25.007,27.546,20.276,23.349,22.427,28.122,25.632,26.353,27.509,24.226,20.148,25.461,19.015,24.084,23.018,21.162,24.251 
2002/8,27.119,9.433,26.831,27.059,23.537,19.43,22.524,25.184,25.552,27.722,26.947,24.992,16.385,24.418,24.487,22.541,26.241,25.712,28.003,19.33,25.254,21.702,20.314,19.617,27.416,25.606,16.451,23.271,21.47,20.361,24.324,23.29,21.538,25.596,19.487,24.049,27.891,17.241,22.913,22.461,26.908,21.886,25.846,28.56,21.205,20.125,24.983,17.485,23.541,20.25,17.244,22.975 
2002/9,25.689,5.722,23.254,24.375,21.553,14.7,18.88,20.994,20.985,27.783,25.528,24.493,13.035,21.153,21.413,19.26,21.904,22.736,26.34,15.407,21.161,17.925,17.884,16.213,25.939,22.227,13.297,18.476,17.463,16.525,19.996,18.927,18.077,23.006,15.548,20.834,24.044,14.717,19.107,18.856,24.966,17.611,23.254,24.812,15.968,16.514,21.537,14.053,20.553,17.028,13.073,19.702 
2002/10,20.228,-1.149,15.483,16.098,15.1,5.991,10.84,14.071,12.961,25.218,20.607,24.388,4.541,11.355,11.717,8.25,10.533,14.322,21.235,5.728,13.775,8.797,7.312,3.323,19.981,12.124,2.566,6.938,9.335,6.645,12.133,11.59,8.433,17.117,1.749,11.494,14.148,7.897,10.161,10.793,19.679,4.447,16.103,18.378,7.926,6.553,14.575,7.29,12.637,5.995,3.1,11.383 
2002/11,11.214,-6.597,10.635,9.351,11.521,0.827,5.676,7.622,6.797,18.371,12.034,23.479,0.074,4.601,4.855,2.014,6.022,6.833,13.775,-0.169,7.428,3.617,1.593,-2.044,11.714,5.92,1.173,3.053,4.442,0.946,6.189,5.917,2.877,9.5,-1.112,4.957,8.845,4.929,4.474,5.651,11.732,1.754,7.742,11.803,2.127,0.752,7.536,4.076,5.64,0.178,-0.981,5.713 
2002/12,7.669,-12.35,4.778,5.981,6.708,-2.815,-0.062,2.145,0.692,15.179,8.089,22.301,-2.59,0.35,0.048,-1.361,1.987,2.659,10.788,-5.751,1.611,-2.333,-2.689,-5.768,8.601,2.276,-2.959,-0.155,0.392,-5.153,0.475,1.272,-3.364,5.084,-5.977,-0.492,4.903,1.928,-1.84,-0.059,7.416,-2.478,4.169,8.73,-1.846,-5.354,2.451,1.36,0.614,-3.837,-3.83,1.325 
2003/1,4.84,-15.026,9.023,2.754,10.056,-0.493,-4.88,-1.508,-2.337,12.145,6.197,21.337,-1.141,-4.815,-5.312,-6.622,-0.04,-1.875,7.939,-12.446,-1.604,-7.868,-7.903,-11.824,5.231,-2.388,-4.126,-2.819,4.347,-11.133,-3.499,4.498,-9.049,2.679,-11.477,-5.523,3.088,3.888,-5.88,-4.901,5.761,-6.493,0.201,7.842,1.511,-11.594,-0.337,2.088,-3.216,-9.697,-2.065,-1.264 
2003/2,9.094,-11.584,7.417,4.719,7.94,-3.404,-3.732,-0.448,-1.085,16.907,9.953,21.132,-3.406,-2.899,-3.077,-5.935,-0.247,0.93,10.772,-10.873,-0.131,-5.737,-8.45,-12.05,8.565,-0.473,-6.121,-3.796,1.132,-8.754,-2.25,3.786,-7.042,5.503,-12.563,-3.295,3.817,1.779,-4.225,-3.733,8.632,-7.199,3.61,9.008,-0.972,-9.181,1.819,1.581,-0.8,-9.741,-6.24,-0.419 
2003/3,14.558,-13.459,10.58,11.083,11.274,2.442,2.386,6.444,6.504,21.46,15.5,21.977,2.145,5.515,5.928,2.276,6.913,9.469,15.387,-3.921,6.978,0.943,-1.241,-3.205,14.102,7.25,-1.111,3.851,6.191,-1.759,4.885,7.564,0.337,11.927,-4.589,5.283,10.23,5.712,3.347,2.348,14.442,0.316,10.919,14.096,4.369,-1.959,9.276,5.102,7.36,-1.178,0.194,5.813 
2003/4,17.788,-3.253,13.224,16.82,10.433,7.238,6.59,10.285,11.441,21.188,17.632,21.803,4.725,12.115,12.168,10.618,13.504,14.535,19.644,2.154,11.405,5.685,5.213,6.413,18.362,13.971,6.784,10.477,6.978,4.088,9.16,11.884,5.649,14.708,7.443,11.349,16.425,5.841,8.997,6.503,16.654,9.102,15.381,19.303,7.416,3.853,13.096,7.113,12.221,6.241,5.93,10.672 
2003/5,22.598,3.338,20.406,21.397,17.007,12.207,12.331,14.306,15.74,25.966,22.726,23.16,9.996,16.482,16.472,15.128,17.678,18.511,25.107,10.02,15.564,12.222,11.731,12.79,23.432,18.057,10.442,14.653,14.223,11.502,14.034,17.697,12.744,19.31,12.41,15.807,21.099,10.991,13.998,12.242,21.77,13.379,19.546,24.555,13.845,11.58,17.163,11.078,16.098,12.56,10.155,15.828 
2003/6,24.785,10.701,24.876,23.361,21.852,15.684,17.949,20.546,21.028,27.049,25.171,23.915,15.048,20.413,20.293,20.296,21.855,21.154,26.704,16.309,20.912,17.765,16.748,17.853,25.366,21.316,14.954,19.397,20.137,17.319,19.699,20.954,17.825,23.026,17.185,19.67,23.597,16.311,18.514,17.893,24.926,18.239,21.887,26.08,18.523,17.236,21.281,16.282,19.355,17.624,13.619,20.009 
2003/7,26.382,11.912,29.006,27.143,25.903,22.484,21.949,24.288,24.459,27.722,26.472,24.82,21.23,24.293,23.659,23.676,28.178,24.68,27.81,18.91,24.306,21.428,20,20.791,27.159,26.174,21.497,25.281,25.16,20.223,23.529,25.244,20.973,25.273,21.612,22.798,29.083,21.004,21.768,21.911,26.57,24.014,24.977,28.189,24.707,20.009,24.271,19.872,22.611,20.593,21.411,23.675 
2003/8,26.923,10.101,27.015,27.592,23.947,20.346,22.738,24.456,24.89,27.619,26.773,25.226,19.602,24.692,24.013,24.239,27.3,24.989,28.433,19.008,24.642,21.766,20.803,21.686,27.727,26.597,21.296,24.713,22.618,20.34,23.814,23.497,21.533,25.656,22.898,23.199,28.752,19.06,22.433,22.678,26.866,24.314,25.495,28.594,22.296,20.212,24.71,18.864,23.17,21.578,20.245,23.568 
2003/9,23.365,3.568,23.926,21.634,22.63,13.808,18.252,20.606,19.949,26.6,23.468,24.927,13.432,18.321,18.182,16.902,19.019,19.606,24.886,15.05,20.198,16.868,15.747,14.693,23.724,18.921,12.789,16.788,18.337,15.372,19.359,19.167,16.65,21.348,14.249,17.821,21.276,15.94,17.295,18.214,23.02,16.069,20.508,23.646,16.532,15.383,19.926,15.427,18.16,15.655,11.932,18.415 
2003/10,17.902,-1.069,19.525,17.314,18.513,10.565,10.662,12.822,12.199,23.768,18.509,24.744,8.814,12.717,12.093,11.731,14.827,13.997,20.365,7.19,12.732,9.019,8.453,8.383,18.637,14.408,8.658,12.693,13.686,7.206,11.42,14.89,8.354,15.342,8.982,10.984,17.461,11.066,9.661,10.655,17.792,11.192,14.898,19.782,12.437,7.045,13.232,10.196,11.298,8.549,8.452,12.838 
2003/11,14.987,-11.356,9.281,12.867,8.453,0.402,7.669,10.561,10.136,21.243,15.785,23.573,-2.538,7.398,8.251,2.731,5.939,10.621,17.079,2.193,10.633,5.688,3.755,-2.536,15.393,8.222,-4.207,1.771,2.129,3.157,8.982,6.982,5.225,13.515,-6.383,8.29,10.53,1.94,7.482,7.63,15.486,-2.069,11.796,14.565,1.002,3.017,11.171,1.004,9.121,1.035,-3.54,6.786 
2003/12,6.936,-17.527,5.835,5.86,6.689,-2.235,1.244,3.02,1.949,14.48,7.396,22.517,-3.09,1.289,1.152,-1.6,1.972,2.99,10.043,-4.641,2.648,-0.959,-1.303,-5.967,7.685,2.549,-3.845,-0.67,0.361,-4.338,1.594,2.602,-2.054,4.971,-6.342,0.606,5.869,1.239,-0.291,1.259,6.806,-2.829,3.954,9.409,-1.307,-4.771,2.898,-0.219,0.929,-3.541,-3.764,1.519 
2004/1,7.003,-20.403,5.7,5.072,6.494,-3.645,-6.3,-2.351,-2.789,14.581,7.718,21.833,-5.997,-3.87,-3.819,-7.358,-0.83,0.251,10.371,-14.121,-1.858,-8.799,-9.459,-14.686,7.835,-1.237,-8.39,-4.398,-1.439,-12.332,-4.489,2.437,-10.121,3.539,-15.366,-4.541,4.172,0.047,-6.26,-6.319,6.559,-8.629,2.779,9.281,-4.474,-12.971,0.2,-1.354,-2.347,-11.342,-5.838,-2.201 
2004/2,7.677,-14.895,5.541,4.914,7.108,-3.42,-1.235,1.731,0.922,15.853,8.305,22.377,-3.812,-0.901,-0.749,-4.582,-0.062,2.703,9.834,-7.743,1.542,-3.265,-4.864,-8.043,7.884,0.619,-4.361,-2.988,-0.018,-6.411,0.089,1.787,-5.147,5.061,-8.775,-0.775,4.185,1.769,-2.327,-1.159,7.367,-4.914,4.107,8.51,-2.766,-7.075,2.611,1.594,0.611,-5.861,-4.473,0.472 
2004/3,15.301,-14.198,14.559,13.572,14.232,5.339,3.313,6.949,7.545,19.316,15.37,21.551,3.828,7.595,7.221,5.287,9.634,9.846,17.758,-1.756,7.632,2.206,1.47,-0.455,15.883,9.256,3.122,6.291,9.01,0.226,5.656,10.155,2.058,11.451,-0.448,6.216,13.093,7.14,4.548,3.268,14.307,3.769,11.607,16.545,7.335,0.066,9.124,6.119,7.273,1.261,2.785,7.456 
2004/4,16.638,-3.055,14.499,16.159,14.381,6.826,8.441,11.701,12.539,20.211,17.238,21.858,6.752,12.458,12.195,11.022,12.835,13.602,19.092,4.196,12.321,7.838,6.668,6.395,17.295,13.701,6.974,10.45,9.93,5.95,10.821,11.054,7.187,15.196,6.595,10.891,15.793,8.772,9.483,8.395,17.179,9.074,14.254,18.019,8.72,5.617,13.36,9.239,11.42,7.238,5.751,11.199 
2004/5,23.19,5.857,20.433,21.981,17.627,12.759,14.862,19.881,21.033,24.929,23.7,23.482,9.42,18.949,19.405,16.625,19.784,21.165,23.774,11.031,20.656,14.554,12.087,10.889,23.193,20.007,9.298,16.202,14.134,13.335,18.777,17.702,15.24,22.292,10.364,18.646,22.132,11.008,17.888,14.707,23.896,13.649,21.536,23.443,13.572,13.316,21.134,11.65,19.471,12.266,9.957,17.194 
2004/6,25.466,12.868,24.675,24.645,21.407,16.128,18.191,21.413,21.733,27.709,26.104,24.109,14.599,21.474,21.597,20.071,22.216,22.943,26.659,14.319,21.654,17.361,16.668,16.203,25.839,22.178,13.765,18.906,19.658,16.043,20.533,21.372,17.404,24.054,15.489,20.689,24.33,15.519,18.934,18.1,26.255,17.266,23.558,26.181,18.563,15.972,22.215,15.988,20.495,17.075,13.868,20.205 
2004/7,26.8,14.112,27.013,25.882,24.515,18.986,21.128,23.967,24.368,28.033,27.19,24.707,18.897,23.192,23.061,22.19,24.537,24.118,27.837,18.296,24.254,20.255,19.294,19.605,27.059,24.108,19.134,22.661,23.36,19.298,22.887,22.845,20.431,25.617,20.051,22.659,26.151,19.835,21.452,21.037,27.309,22.069,24.662,27.353,21.944,19.277,24.295,19.683,22.509,19.721,18.281,22.704 
2004/8,25.274,12.875,25.679,24.518,23.797,17.442,21.104,23.193,23.362,27.793,25.927,25.342,17.408,20.939,21.083,19.851,23.097,22.397,26.797,18.141,23.158,20.338,17.692,16.413,25.535,22.151,16.995,20.758,21.364,18.974,22.439,21.16,19.628,23.763,16.872,20.944,25.012,19.101,20.645,21.078,25.543,19.41,22.833,26.56,20.055,18.57,22.712,19.362,21.136,17.167,16.29,21.366 
2004/9,23.782,2.749,22.285,23.142,20.789,14.362,18.292,20.728,20.572,27.051,23.814,25.275,11.778,20.285,20.299,19.724,22.058,20.983,25.817,13.755,20.651,16.74,17.751,16.979,24.446,21.01,12.447,19.452,16.508,15.08,19.727,17.992,17.271,21.785,15.49,19.573,23.703,13.513,18.501,18.188,23.488,17.782,21.309,24.325,15.415,15.14,20.504,13.289,19.27,17.682,12.521,18.923 
